Customer_ID,Prefix,First_Name,Last_Name,Birth_Date,Marital_Status,Gender,Email_Address,Occupation,Full_Name,Customer_Priority,Birth_Year
27007,Mr.,Joe,Gonzalez,18/04/1971,S,M,joe21@oz-store.com,Clerical,Mr. Joe Gonzalez,Standard,1971
27008,Mr.,Oscar,Blue,4/10/1971,S,M,oscar11@oz-store.com,Clerical,Mr. Oscar Blue,Standard,1971
27009,Mrs.,Erica,Lu,26/08/1971,S,F,erica11@oz-store.com,Clerical,Mrs. Erica Lu,Standard,1971
27010,Mrs.,Jordyn,Patterson,14/11/1975,M,F,jordyn10@oz-store.com,Clerical,Mrs. Jordyn Patterson,Standard,1975
27011,Mr.,Kevin,Powell,19/12/1975,M,M,kevin11@oz-store.com,Clerical,Mr. Kevin Powell,Standard,1975
27012,Mrs.,Anne,Jiménez,23/11/1974,S,F,anne6@oz-store.com,Clerical,Mrs. Anne Jiménez,Standard,1974
27013,Mrs.,Alisha,Yuan,27/09/1974,M,F,alisha31@oz-store.com,Clerical,Mrs. Alisha Yuan,Standard,1974
27014,Mr.,Luke,Hughes,23/08/1966,M,M,luke30@oz-store.com,Skilled Manual,Mr. Luke Hughes,Standard,1966
27015,Ms.,Jessica,Torres,17/11/1966,S,F,jessica16@oz-store.com,Skilled Manual,Ms. Jessica Torres,Standard,1966
27016,Ms.,Lauren,Reed,20/04/1966,S,F,lauren2@oz-store.com,Skilled Manual,Ms. Lauren Reed,Standard,1966
27017,Mr.,Jonathan,Thompson,17/10/1966,S,M,jonathan69@oz-store.com,Skilled Manual,Mr. Jonathan Thompson,Standard,1966
27018,Mr.,Blake,Price,26/07/1966,S,M,blake48@oz-store.com,Skilled Manual,Mr. Blake Price,Standard,1966
27019,Mrs.,Victoria,Jackson,28/03/1954,S,F,victoria13@oz-store.com,Manual,Mrs. Victoria Jackson,Standard,1954
27020,Mrs.,Rachel,Perry,17/03/1954,M,F,rachel55@oz-store.com,Clerical,Mrs. Rachel Perry,Standard,1954
27021,Mrs.,Victoria,Peterson,21/10/1954,M,F,victoria41@oz-store.com,Clerical,Mrs. Victoria Peterson,Standard,1954
27022,Mr.,Anthony,Johnson,12/03/1955,S,M,anthony10@oz-store.com,Clerical,Mr. Anthony Johnson,Standard,1955
27023,Mrs.,Emily,Simmons,10/04/1955,S,F,emily40@oz-store.com,Clerical,Mrs. Emily Simmons,Standard,1955
27024,Mr.,Austin,Patterson,14/05/1955,S,M,austin6@oz-store.com,Clerical,Mr. Austin Patterson,Standard,1955
27025,Mrs.,Jasmine,Rivera,24/03/1955,S,F,jasmine28@oz-store.com,Clerical,Mrs. Jasmine Rivera,Standard,1955
27026,Mr.,Jonathan,Perry,11/07/1955,S,M,jonathan7@oz-store.com,Clerical,Mr. Jonathan Perry,Standard,1955
27027,Mrs.,Jennifer,White,14/07/1955,S,F,jennifer41@oz-store.com,Clerical,Mrs. Jennifer White,Standard,1955
27028,Mrs.,Sarah,Robinson,24/10/1955,S,F,sarah20@oz-store.com,Clerical,Mrs. Sarah Robinson,Standard,1955
27029,Mrs.,Elizabeth,Hughes,18/09/1955,S,F,elizabeth41@oz-store.com,Clerical,Mrs. Elizabeth Hughes,Standard,1955
27030,,Jan,Gray,20/05/1955,S,NA,jan5@oz-store.com,Clerical, Jan Gray,Standard,1955
27031,Mrs.,Jessica,Garcia,10/11/1955,S,F,jessica64@oz-store.com,Clerical,Mrs. Jessica Garcia,Standard,1955
27032,Mr.,Miguel,Garcia,10/09/1955,S,M,miguel16@oz-store.com,Clerical,Mr. Miguel Garcia,Standard,1955
27033,Mr.,Ernest,Harrison,16/09/1956,S,M,ernest18@oz-store.com,Clerical,Mr. Ernest Harrison,Standard,1956
27034,Mr.,Corey,Nara,23/08/1956,S,M,corey15@oz-store.com,Clerical,Mr. Corey Nara,Standard,1956
27035,Mrs.,Ana,Long,15/04/1956,S,F,ana9@oz-store.com,Clerical,Mrs. Ana Long,Standard,1956
27036,Mr.,Hunter,Brown,18/01/1956,S,M,hunter63@oz-store.com,Skilled Manual,Mr. Hunter Brown,Standard,1956
27037,Mrs.,Lauren,Rodriguez,14/08/1956,M,F,lauren38@oz-store.com,Skilled Manual,Mrs. Lauren Rodriguez,Standard,1956
27038,Mr.,Eduardo,Reed,14/12/1956,M,M,eduardo87@oz-store.com,Skilled Manual,Mr. Eduardo Reed,Standard,1956
27039,Mr.,Jonathan,Lewis,27/04/1956,S,M,jonathan75@oz-store.com,Skilled Manual,Mr. Jonathan Lewis,Standard,1956
27040,Mr.,Paul,Singh,6/06/1957,M,M,paul5@oz-store.com,Clerical,Mr. Paul Singh,Standard,1957
27041,Mr.,Edward,Smith,18/11/1957,S,M,edward22@oz-store.com,Clerical,Mr. Edward Smith,Standard,1957
27042,Mr.,Noah,Roberts,13/07/1957,M,M,noah31@oz-store.com,Skilled Manual,Mr. Noah Roberts,Standard,1957
27043,Mr.,Dalton,Murphy,9/06/1958,S,M,dalton86@oz-store.com,Skilled Manual,Mr. Dalton Murphy,Standard,1958
27044,Mrs.,Carol,Long,24/04/1958,S,F,carol6@oz-store.com,Skilled Manual,Mrs. Carol Long,Standard,1958
27045,Mr.,Angel,Brooks,5/09/1958,S,M,angel0@oz-store.com,Skilled Manual,Mr. Angel Brooks,Standard,1958
27046,Mrs.,Allison,Howard,16/06/1958,M,F,allison10@oz-store.com,Clerical,Mrs. Allison Howard,Standard,1958
27047,Mrs.,Yolanda,Rai,13/10/1958,M,F,yolanda16@oz-store.com,Clerical,Mrs. Yolanda Rai,Standard,1958
27048,Mrs.,Melanie,Watson,6/10/1958,M,F,melanie11@oz-store.com,Clerical,Mrs. Melanie Watson,Standard,1958
27050,Mrs.,Chloe,Turner,5/02/1958,S,F,chloe2@oz-store.com,Clerical,Mrs. Chloe Turner,Standard,1958
27051,Mr.,Charles,Brown,11/05/1959,S,M,charles7@oz-store.com,Clerical,Mr. Charles Brown,Standard,1959
27052,Mrs.,Jada,Bailey,25/08/1959,S,F,jada7@oz-store.com,Clerical,Mrs. Jada Bailey,Standard,1959
27053,Mr.,Steven,Cook,24/03/1959,S,M,steven31@oz-store.com,Clerical,Mr. Steven Cook,Standard,1959
27054,Mr.,Shawn,Sharma,6/12/1959,M,M,shawn11@oz-store.com,Clerical,Mr. Shawn Sharma,Standard,1959
27055,Mrs.,Isabella,Sanchez,23/03/1959,S,F,isabella82@oz-store.com,Clerical,Mrs. Isabella Sanchez,Standard,1959
27056,Mrs.,Mackenzie,James,15/08/1959,S,F,mackenzie6@oz-store.com,Clerical,Mrs. Mackenzie James,Standard,1959
27057,Ms.,Brooke,Morris,16/08/1972,S,F,brooke16@oz-store.com,Skilled Manual,Ms. Brooke Morris,Standard,1972
27058,Mr.,Nathan,Butler,21/02/1972,S,M,nathan10@oz-store.com,Skilled Manual,Mr. Nathan Butler,Standard,1972
27059,Mr.,Hunter,Perry,4/10/1972,M,M,hunter4@oz-store.com,Skilled Manual,Mr. Hunter Perry,Standard,1972
27060,Mr.,Lucas,Coleman,28/03/1973,M,M,lucas55@oz-store.com,Skilled Manual,Mr. Lucas Coleman,Standard,1973
27061,Ms.,Gabrielle,Scott,2/09/1973,S,F,gabrielle56@oz-store.com,Skilled Manual,Ms. Gabrielle Scott,Standard,1973
27062,Mr.,Edward,Harris,3/04/1973,S,M,edward36@oz-store.com,Skilled Manual,Mr. Edward Harris,Standard,1973
27063,Ms.,Taylor,Flores,20/04/1973,M,F,taylor37@oz-store.com,Skilled Manual,Ms. Taylor Flores,Standard,1973
27064,Ms.,Barbara,Chande,20/06/1973,M,F,barbara44@oz-store.com,Skilled Manual,Ms. Barbara Chande,Standard,1973
27065,Mr.,Jordan,Wright,10/02/1973,M,M,jordan74@oz-store.com,Skilled Manual,Mr. Jordan Wright,Standard,1973
27066,Mr.,Cole,Murphy,26/12/1973,S,M,cole15@oz-store.com,Skilled Manual,Mr. Cole Murphy,Standard,1973
27067,Mrs.,Jennifer,Rodriguez,11/04/1973,S,F,jennifer47@oz-store.com,Skilled Manual,Mrs. Jennifer Rodriguez,Standard,1973
27068,Mrs.,Jade,Kelly,6/02/1973,S,F,jade1@oz-store.com,Skilled Manual,Mrs. Jade Kelly,Standard,1973
27069,Mrs.,Gabriella,Perez,16/04/1973,M,F,gabriella35@oz-store.com,Skilled Manual,Mrs. Gabriella Perez,Standard,1973
27070,Mr.,Nathan,Davis,9/01/1972,M,M,nathan63@oz-store.com,Skilled Manual,Mr. Nathan Davis,Standard,1972
27071,Mr.,Anthony,Clark,9/01/1971,S,M,anthony5@oz-store.com,Skilled Manual,Mr. Anthony Clark,Standard,1971
27072,Mr.,Alex,Baker,4/07/1971,M,M,alex36@oz-store.com,Skilled Manual,Mr. Alex Baker,Standard,1971
27073,Mrs.,Sydney,Sanders,17/11/1971,M,F,sydney22@oz-store.com,Skilled Manual,Mrs. Sydney Sanders,Standard,1971
27074,Mrs.,Kristi,Sanchez,22/03/1971,M,F,kristi38@oz-store.com,Skilled Manual,Mrs. Kristi Sanchez,Standard,1971
27075,Mr.,Jackson,Chen,14/10/1971,M,M,jackson27@oz-store.com,Skilled Manual,Mr. Jackson Chen,Standard,1971
27076,Mr.,Dakota,Russell,22/09/1971,M,M,dakota16@oz-store.com,Skilled Manual,Mr. Dakota Russell,Standard,1971
27077,Mr.,Robert,Henderson,3/09/1972,S,M,robert18@oz-store.com,Skilled Manual,Mr. Robert Henderson,Standard,1972
27078,Mrs.,Chloe,Scott,18/10/1970,M,F,chloe11@oz-store.com,Skilled Manual,Mrs. Chloe Scott,Standard,1970
27079,Mrs.,Natalie,Lewis,17/09/1970,M,F,natalie88@oz-store.com,Skilled Manual,Mrs. Natalie Lewis,Standard,1970
27080,Mr.,Nathan,Campbell,3/06/1970,M,M,nathan36@oz-store.com,Skilled Manual,Mr. Nathan Campbell,Standard,1970
27081,Mr.,Jason,Ross,24/02/1970,M,M,jason2@oz-store.com,Skilled Manual,Mr. Jason Ross,Standard,1970
27082,Mr.,Zachary,Taylor,8/03/1970,M,M,zachary38@oz-store.com,Skilled Manual,Mr. Zachary Taylor,Standard,1970
27083,Mr.,Kevin,Perry,2/02/1970,M,M,kevin10@oz-store.com,Skilled Manual,Mr. Kevin Perry,Standard,1970
27084,Mr.,Fernando,Russell,3/03/1970,M,M,fernando61@oz-store.com,Skilled Manual,Mr. Fernando Russell,Standard,1970
27085,Mr.,Christian,Wilson,2/10/1970,M,M,christian37@oz-store.com,Skilled Manual,Mr. Christian Wilson,Standard,1970
27086,Mrs.,Lauren,Howard,4/01/1970,M,F,lauren12@oz-store.com,Skilled Manual,Mrs. Lauren Howard,Standard,1970
27087,Mr.,Justin,Clark,15/04/1970,M,M,justin47@oz-store.com,Skilled Manual,Mr. Justin Clark,Standard,1970
27088,Mr.,Tristan,Patterson,22/05/1970,S,M,tristan11@oz-store.com,Professional,Mr. Tristan Patterson,Standard,1970
27089,Mrs.,Janelle,Garcia,18/08/1969,S,F,janelle11@oz-store.com,Skilled Manual,Mrs. Janelle Garcia,Standard,1969
27090,Mrs.,Elizabeth,Brown,16/06/1969,M,F,elizabeth8@oz-store.com,Professional,Mrs. Elizabeth Brown,Standard,1969
27091,Mr.,Miguel,Martin,20/10/1971,M,M,miguel14@oz-store.com,Professional,Mr. Miguel Martin,Standard,1971
27092,Mrs.,Marissa,Ross,11/03/1971,S,F,marissa2@oz-store.com,Professional,Mrs. Marissa Ross,Standard,1971
27093,Mrs.,Alexandra,Martin,15/11/1971,S,F,alexandra78@oz-store.com,Professional,Mrs. Alexandra Martin,Standard,1971
27094,Mr.,Sean,Kelly,13/04/1969,S,M,sean9@oz-store.com,Professional,Mr. Sean Kelly,Standard,1969
27095,Mr.,Spencer,Flores,11/04/1969,M,M,spencer14@oz-store.com,Professional,Mr. Spencer Flores,Standard,1969
27096,Mr.,Chase,Watson,19/11/1968,M,M,chase1@oz-store.com,Skilled Manual,Mr. Chase Watson,Standard,1968
27097,Mrs.,Kaitlyn,Gonzales,22/03/1968,M,F,kaitlyn84@oz-store.com,Skilled Manual,Mrs. Kaitlyn Gonzales,Standard,1968
27098,Mrs.,Sarah,Wilson,16/06/1968,M,F,sarah9@oz-store.com,Skilled Manual,Mrs. Sarah Wilson,Standard,1968
27099,Mr.,Zachary,Williams,3/10/1970,M,M,zachary32@oz-store.com,Professional,Mr. Zachary Williams,Standard,1970
27100,Mr.,Hunter,Walker,27/02/1970,M,M,hunter56@oz-store.com,Professional,Mr. Hunter Walker,Standard,1970
27101,Mr.,Eduardo,Bell,5/03/1970,S,M,eduardo81@oz-store.com,Professional,Mr. Eduardo Bell,Standard,1970
27102,Mrs.,Katherine,Miller,12/07/1970,S,F,katherine76@oz-store.com,Professional,Mrs. Katherine Miller,Standard,1970
27103,Mrs.,Chloe,Brooks,2/03/1970,S,F,chloe63@oz-store.com,Professional,Mrs. Chloe Brooks,Standard,1970
27104,Mr.,Randy,Zhu,3/10/1970,M,M,randy16@oz-store.com,Professional,Mr. Randy Zhu,Standard,1970
27105,Mr.,Sean,Perez,13/06/1970,S,M,sean35@oz-store.com,Professional,Mr. Sean Perez,Standard,1970
27106,Mrs.,Jennifer,Allen,25/01/1970,S,F,jennifer26@oz-store.com,Professional,Mrs. Jennifer Allen,Standard,1970
27107,Mrs.,Alexa,Stewart,22/08/1970,M,F,alexa21@oz-store.com,Professional,Mrs. Alexa Stewart,Standard,1970
27108,Mrs.,Rachel,Thompson,17/11/1967,S,F,rachel18@oz-store.com,Skilled Manual,Mrs. Rachel Thompson,Standard,1967
27109,Mrs.,Mandy,Cai,13/11/1966,M,F,mandy22@oz-store.com,Skilled Manual,Mrs. Mandy Cai,Standard,1966
27110,Mr.,Andrew,Miller,9/05/1966,M,M,andrew15@oz-store.com,Skilled Manual,Mr. Andrew Miller,Standard,1966
27111,Mr.,Gabriel,Flores,15/08/1966,M,M,gabriel9@oz-store.com,Professional,Mr. Gabriel Flores,Standard,1966
27112,Mr.,Caleb,Foster,7/04/1966,S,M,caleb13@oz-store.com,Professional,Mr. Caleb Foster,Standard,1966
27113,Ms.,Ashley,Diaz,1/03/1966,M,F,ashley49@oz-store.com,Professional,Ms. Ashley Diaz,Standard,1966
27114,Mr.,Alexander,Thompson,11/11/1966,M,M,alexander19@oz-store.com,Professional,Mr. Alexander Thompson,Standard,1966
27115,Mrs.,Kristi,Navarro,18/05/1966,M,F,kristi5@oz-store.com,Professional,Mrs. Kristi Navarro,Standard,1966
27116,Mrs.,Regina,Gonzalez,25/01/1966,S,F,regina17@oz-store.com,Professional,Mrs. Regina Gonzalez,Standard,1966
27117,Mr.,Jermaine,Prasad,13/06/1966,M,M,jermaine7@oz-store.com,Professional,Mr. Jermaine Prasad,Standard,1966
27118,Ms.,Tina,Kapoor,6/07/1970,M,F,tina3@oz-store.com,Clerical,Ms. Tina Kapoor,Standard,1970
27119,Ms.,Mayra,Gonzalez,27/09/1970,M,F,mayra18@oz-store.com,Clerical,Ms. Mayra Gonzalez,Standard,1970
27120,Mr.,Clarence,Kumar,27/02/1970,M,M,clarence22@oz-store.com,Clerical,Mr. Clarence Kumar,Standard,1970
27121,Ms.,Teresa,Rubio,5/02/1969,S,F,teresa20@oz-store.com,Manual,Ms. Teresa Rubio,Standard,1969
27122,Mr.,Ernest,Liang,4/07/1969,S,M,ernest16@oz-store.com,Manual,Mr. Ernest Liang,Standard,1969
27123,Ms.,Jaclyn,Xie,11/11/1969,S,F,jaclyn26@oz-store.com,Clerical,Ms. Jaclyn Xie,Standard,1969
27124,Mr.,Raymond,Kovar,5/04/1969,M,M,raymond5@oz-store.com,Clerical,Mr. Raymond Kovar,Standard,1969
27125,Mr.,Albert,Dominguez,21/05/1969,M,M,albert13@oz-store.com,Clerical,Mr. Albert Dominguez,Standard,1969
27126,Mr.,Derek,Sharma,11/10/1969,S,M,derek8@oz-store.com,Clerical,Mr. Derek Sharma,Standard,1969
27127,Ms.,Misty,Black,2/03/1969,S,F,misty22@oz-store.com,Clerical,Ms. Misty Black,Standard,1969
27128,Ms.,Heather,Cai,9/08/1969,S,F,heather20@oz-store.com,Clerical,Ms. Heather Cai,Standard,1969
27129,Ms.,Mindy,Tang,26/10/1969,S,F,mindy8@oz-store.com,Skilled Manual,Ms. Mindy Tang,Standard,1969
27130,Mr.,Eric,Parker,2/07/1969,S,M,eric41@oz-store.com,Skilled Manual,Mr. Eric Parker,Standard,1969
27131,Mr.,Edgar,Madan,16/08/1969,S,M,edgar8@oz-store.com,Skilled Manual,Mr. Edgar Madan,Standard,1969
27132,Mr.,Eduardo,Gonzalez,11/10/1952,S,M,eduardo32@oz-store.com,Manual,Mr. Eduardo Gonzalez,Standard,1952
27133,Mr.,Phillip,Arun,18/07/1952,M,M,phillip7@oz-store.com,Manual,Mr. Phillip Arun,Standard,1952
27134,Mr.,Glenn,Chen,2/04/1952,S,M,glenn3@oz-store.com,Manual,Mr. Glenn Chen,Standard,1952
27136,Mrs.,Isabella,Coleman,22/11/1968,M,F,isabella17@oz-store.com,Manual,Mrs. Isabella Coleman,Standard,1968
27137,Mrs.,Cindy,Lopez,17/03/1968,S,F,cindy16@oz-store.com,Manual,Mrs. Cindy Lopez,Standard,1968
27138,Mrs.,Veronica,Sara,11/01/1968,M,F,veronica11@oz-store.com,Manual,Mrs. Veronica Sara,Standard,1968
27139,Mr.,Jon,Liu,24/01/1968,S,M,jon23@oz-store.com,Manual,Mr. Jon Liu,Standard,1968
27140,Mr.,Roger,Holt,25/07/1968,S,M,roger24@oz-store.com,Manual,Mr. Roger Holt,Standard,1968
27141,Mrs.,Tonya,Anand,5/12/1968,M,F,tonya22@oz-store.com,Clerical,Mrs. Tonya Anand,Standard,1968
27142,Mrs.,Lindsay,Andersen,4/01/1968,S,F,lindsay13@oz-store.com,Clerical,Mrs. Lindsay Andersen,Standard,1968
27143,Mr.,Alvin,Deng,1/08/1968,S,M,alvin23@oz-store.com,Clerical,Mr. Alvin Deng,Standard,1968
27144,Mr.,Franklin,Shen,25/10/1965,S,M,franklin20@oz-store.com,Professional,Mr. Franklin Shen,Standard,1965
27145,Mrs.,Pamela,Chapman,25/11/1965,S,F,pamela5@oz-store.com,Professional,Mrs. Pamela Chapman,Standard,1965
27146,Mr.,Danny,Hernandez,21/08/1965,S,M,danny4@oz-store.com,Professional,Mr. Danny Hernandez,Standard,1965
27147,Mr.,Melvin,Nara,3/11/1965,S,M,melvin15@oz-store.com,Professional,Mr. Melvin Nara,Standard,1965
27148,Mr.,Edwin,Zhu,21/12/1965,S,M,edwin15@oz-store.com,Professional,Mr. Edwin Zhu,Standard,1965
27149,Mr.,Jeffery,She,12/04/1964,M,M,jeffery23@oz-store.com,Professional,Mr. Jeffery She,Standard,1964
27150,Mrs.,Lacey,Anand,26/05/1964,M,F,lacey11@oz-store.com,Professional,Mrs. Lacey Anand,Standard,1964
27151,Ms.,Carrie,Moreno,20/01/1973,S,F,carrie6@oz-store.com,Manual,Ms. Carrie Moreno,Standard,1973
27152,Ms.,Dawn,Wang,18/10/1973,S,F,dawn2@oz-store.com,Manual,Ms. Dawn Wang,Standard,1973
27153,Ms.,Gina,Ruiz,11/08/1974,S,F,gina2@oz-store.com,Clerical,Ms. Gina Ruiz,Standard,1974
27154,Ms.,Holly,Arun,20/12/1974,S,F,holly8@oz-store.com,Clerical,Ms. Holly Arun,Standard,1974
27155,Mr.,Eric,Hall,24/01/1980,M,M,eric61@oz-store.com,Manual,Mr. Eric Hall,Standard,1980
27156,Ms.,Makayla,Morgan,23/08/1980,M,F,makayla17@oz-store.com,Manual,Ms. Makayla Morgan,Standard,1980
27157,Mr.,Raul,Xu,26/05/1980,M,M,raul5@oz-store.com,Manual,Mr. Raul Xu,Standard,1980
27158,Mr.,Lucas,Jones,19/03/1980,M,M,lucas16@oz-store.com,Manual,Mr. Lucas Jones,Standard,1980
27159,Ms.,Veronica,Rodriguez,21/03/1980,S,F,veronica21@oz-store.com,Manual,Ms. Veronica Rodriguez,Standard,1980
27160,Ms.,Brandi,Vazquez,18/01/1978,M,F,brandi14@oz-store.com,Manual,Ms. Brandi Vazquez,Standard,1978
27161,Mr.,Reginald,Gill,7/08/1978,S,M,reginald21@oz-store.com,Manual,Mr. Reginald Gill,Standard,1978
27162,Mr.,Phillip,Madan,26/09/1974,M,M,phillip8@oz-store.com,Skilled Manual,Mr. Phillip Madan,Standard,1974
27163,Mr.,Wayne,Luo,19/05/1972,S,M,wayne7@oz-store.com,Manual,Mr. Wayne Luo,Standard,1972
27164,Mr.,Micheal,Carlson,23/05/1972,S,M,micheal14@oz-store.com,Manual,Mr. Micheal Carlson,Standard,1972
27165,Mr.,Bruce,Patel,15/03/1972,S,M,bruce3@oz-store.com,Manual,Mr. Bruce Patel,Standard,1972
27166,Ms.,Trisha,Ye,10/07/1973,S,F,trisha4@oz-store.com,Manual,Ms. Trisha Ye,Standard,1973
27167,Mrs.,Tanya,Vazquez,27/03/1973,M,F,tanya11@oz-store.com,Skilled Manual,Mrs. Tanya Vazquez,Standard,1973
27168,Mr.,Donald,Madan,9/04/1972,M,M,donald9@oz-store.com,Manual,Mr. Donald Madan,Standard,1972
27169,Mr.,Louis,Xu,9/01/1972,S,M,louis22@oz-store.com,Manual,Mr. Louis Xu,Standard,1972
27170,Mr.,Douglas,Sara,14/10/1972,M,M,douglas14@oz-store.com,Manual,Mr. Douglas Sara,Standard,1972
27171,Ms.,Kristi,Gill,17/10/1972,S,F,kristi9@oz-store.com,Manual,Ms. Kristi Gill,Standard,1972
27172,Ms.,Jessie,Navarro,9/08/1971,S,F,jessie24@oz-store.com,Manual,Ms. Jessie Navarro,Standard,1971
27173,Ms.,Suzanne,Ye,25/12/1971,M,F,suzanne11@oz-store.com,Manual,Ms. Suzanne Ye,Standard,1971
27174,Mr.,Fernando,Bennett,6/02/1972,S,M,fernando45@oz-store.com,Clerical,Mr. Fernando Bennett,Standard,1972
27175,Mr.,Marshall,Raji,10/06/1972,S,M,marshall41@oz-store.com,Clerical,Mr. Marshall Raji,Standard,1972
27176,Mr.,Erik,Martin,21/03/1971,M,M,erik1@oz-store.com,Manual,Mr. Erik Martin,Standard,1971
27177,Mr.,Henry,Arun,21/04/1971,M,M,henry7@oz-store.com,Manual,Mr. Henry Arun,Standard,1971
27178,Mr.,Terrance,Mehta,9/09/1971,S,M,terrance11@oz-store.com,Manual,Mr. Terrance Mehta,Standard,1971
27179,Mr.,Jamie,Rubio,23/03/1971,S,M,jamie43@oz-store.com,Manual,Mr. Jamie Rubio,Standard,1971
27180,Mr.,Joe,Diaz,3/02/1971,S,M,joe26@oz-store.com,Manual,Mr. Joe Diaz,Standard,1971
27181,Mr.,Rafael,Deng,19/05/1970,S,M,rafael24@oz-store.com,Clerical,Mr. Rafael Deng,Standard,1970
27182,Mr.,Jarrod,Srini,25/08/1970,M,M,jarrod8@oz-store.com,Clerical,Mr. Jarrod Srini,Standard,1970
27183,Mr.,Geoffrey,Garcia,9/05/1971,S,M,geoffrey12@oz-store.com,Clerical,Mr. Geoffrey Garcia,Standard,1971
27184,Mr.,Donald,Subram,13/11/1971,S,M,donald14@oz-store.com,Clerical,Mr. Donald Subram,Standard,1971
27185,Mrs.,Haley,Nelson,19/10/1971,S,F,haley49@oz-store.com,Clerical,Mrs. Haley Nelson,Standard,1971
27186,Mrs.,Lindsay,Shan,4/01/1971,S,F,lindsay10@oz-store.com,Clerical,Mrs. Lindsay Shan,Standard,1971
27187,Mr.,Lucas,Diaz,10/10/1970,M,M,lucas69@oz-store.com,Clerical,Mr. Lucas Diaz,Standard,1970
27188,Mrs.,Claudia,She,6/07/1970,S,F,claudia20@oz-store.com,Clerical,Mrs. Claudia She,Standard,1970
27189,Mrs.,Elizabeth,Diaz,20/11/1975,M,F,elizabeth50@oz-store.com,Clerical,Mrs. Elizabeth Diaz,Standard,1975
27190,Mrs.,Shelby,Reed,26/04/1974,M,F,shelby20@oz-store.com,Clerical,Mrs. Shelby Reed,Standard,1974
27191,Mr.,David,Brown,13/09/1974,S,M,david77@oz-store.com,Clerical,Mr. David Brown,Standard,1974
27192,Mrs.,Angelica,Gonzales,16/10/1974,S,F,angelica16@oz-store.com,Clerical,Mrs. Angelica Gonzales,Standard,1974
27193,Mr.,Daniel,Miller,18/05/1974,S,M,daniel24@oz-store.com,Skilled Manual,Mr. Daniel Miller,Standard,1974
27194,Mr.,Chase,Cooper,14/05/1931,M,M,chase8@oz-store.com,Skilled Manual,Mr. Chase Cooper,Standard,1931
27195,Mr.,Robert,Perez,10/12/1931,M,M,robert46@oz-store.com,Skilled Manual,Mr. Robert Perez,Standard,1931
27196,Ms.,Lauren,Robinson,19/02/1966,S,F,lauren36@oz-store.com,Skilled Manual,Ms. Lauren Robinson,Standard,1966
27197,Mr.,Isaiah,Bell,24/11/1966,M,M,isaiah13@oz-store.com,Skilled Manual,Mr. Isaiah Bell,Standard,1966
27198,Ms.,Jocelyn,Flores,6/04/1966,S,F,jocelyn13@oz-store.com,Skilled Manual,Ms. Jocelyn Flores,Standard,1966
27199,Mr.,Jesse,Wright,18/03/1966,M,M,jesse45@oz-store.com,Skilled Manual,Mr. Jesse Wright,Standard,1966
27200,Ms.,Anna,Thompson,14/10/1966,S,F,anna53@oz-store.com,Skilled Manual,Ms. Anna Thompson,Standard,1966
27201,Mr.,Jose,Taylor,7/12/1966,M,M,jose69@oz-store.com,Skilled Manual,Mr. Jose Taylor,Standard,1966
27202,Mr.,James,Hall,1/05/1966,S,M,james71@oz-store.com,Skilled Manual,Mr. James Hall,Standard,1966
27203,Mrs.,Jennifer,Sanchez,27/08/1954,S,F,jennifer53@oz-store.com,Clerical,Mrs. Jennifer Sanchez,Standard,1954
27204,Mr.,Devin,Hall,1/06/1954,S,M,devin21@oz-store.com,Clerical,Mr. Devin Hall,Standard,1954
27205,Mrs.,Erin,Murphy,1/10/1954,M,F,erin19@oz-store.com,Clerical,Mrs. Erin Murphy,Standard,1954
27206,Mr.,Marcus,Mitchell,21/09/1954,M,M,marcus39@oz-store.com,Clerical,Mr. Marcus Mitchell,Standard,1954
27207,Mrs.,Taylor,Morris,25/10/1955,S,F,taylor2@oz-store.com,Clerical,Mrs. Taylor Morris,Standard,1955
27208,Mr.,David,Chen,22/05/1955,S,M,david57@oz-store.com,Clerical,Mr. David Chen,Standard,1955
27209,Mr.,Erick,Rodriguez,13/07/1955,S,M,erick19@oz-store.com,Clerical,Mr. Erick Rodriguez,Standard,1955
27210,Mr.,Hunter,Flores,17/02/1955,S,M,hunter9@oz-store.com,Clerical,Mr. Hunter Flores,Standard,1955
27211,Mr.,Isaiah,Roberts,12/10/1955,M,M,isaiah27@oz-store.com,Clerical,Mr. Isaiah Roberts,Standard,1955
27212,Mrs.,Sophia,Roberts,17/10/1955,M,F,sophia2@oz-store.com,Clerical,Mrs. Sophia Roberts,Standard,1955
27213,Mrs.,Julia,Lewis,7/01/1956,S,F,julia42@oz-store.com,Clerical,Mrs. Julia Lewis,Standard,1956
27214,Mrs.,Bianca,Zimmerman,3/06/1956,M,F,bianca0@oz-store.com,Clerical,Mrs. Bianca Zimmerman,Standard,1956
27215,Mrs.,Samantha,Hughes,20/05/1956,S,F,samantha37@oz-store.com,Clerical,Mrs. Samantha Hughes,Standard,1956
27216,Mrs.,Ana,Diaz,27/10/1956,M,F,ana20@oz-store.com,Skilled Manual,Mrs. Ana Diaz,Standard,1956
27217,Mrs.,Julia,Walker,5/01/1957,S,F,julia44@oz-store.com,Clerical,Mrs. Julia Walker,Standard,1957
27218,Mrs.,Bailey,Allen,7/11/1957,M,F,bailey43@oz-store.com,Clerical,Mrs. Bailey Allen,Standard,1957
27219,Mr.,Benjamin,Yang,19/09/1957,S,M,benjamin29@oz-store.com,Clerical,Mr. Benjamin Yang,Standard,1957
